userId,movieId,rating,movie_idx
286,426,3,425
123,28,3,27
473,244,4,243
455,111,3,110
492,79,5,78
307,715,5,714
345,369,3,368
425,492,5,491
486,679,2,678
339,50,4,49
245,24,4,23
379,81,3,80
465,315,5,314
313,1471,4,1470
255,15,5,14
342,177,4,176
303,300,5,299
451,234,3,233
268,1397,4,1396
416,270,2,269
6,677,3,676
486,735,4,734
432,333,2,332
523,1154,1,1153
499,287,3,286
485,718,3,717
114,922,3,921
470,1,4,0
449,1479,3,1478
12,843,5,842
494,133,3,132
157,194,5,193
384,169,5,168
248,467,4,466
381,180,5,179
121,724,4,723
323,260,5,259
381,197,4,196
496,56,4,55
238,50,5,49
416,943,3,942
268,212,4,211
158,319,1,318
336,636,4,635
499,1014,2,1013
140,313,5,312
379,340,3,339
446,484,5,483
534,1,3,0
220,407,2,406
418,134,5,133
523,234,4,233
452,234,3,233
454,257,4,256
206,524,4,523
144,410,4,409
243,173,4,172
458,147,3,146
173,323,1,322
316,748,5,747
532,288,2,287
428,185,4,184
278,764,3,763
344,294,3,293
304,195,3,194
519,283,4,282
90,98,5,97
157,399,3,398
404,1108,1,1107
535,174,5,173
459,322,3,321
266,405,3,404
6,100,5,99
250,813,3,812
400,762,2,761
22,82,3,81
381,14,3,13
96,197,3,196
512,472,4,471
486,820,3,819
522,186,3,185
233,381,3,380
453,56,3,55
218,1014,3,1013
302,270,4,269
485,125,3,124
268,783,1,782
117,135,5,134
58,432,4,431
430,300,4,299
220,50,4,49
523,942,4,941
255,22,5,21
285,737,4,736
118,1260,5,1259
252,100,4,99
177,97,5,96
477,739,4,738
150,770,4,769
386,113,4,112
214,50,5,49
281,340,3,339
388,451,2,450
404,714,1,713
433,1051,3,1050
468,134,5,133
526,588,4,587
168,331,5,330
416,461,3,460
513,748,2,747
527,58,5,57
315,730,4,729
193,762,3,761
393,31,3,30
333,286,4,285
415,13,5,12
324,1232,1,1231
404,1571,1,1570
1,305,3,304
180,1277,2,1276
425,616,4,615
180,920,1,919
212,185,5,184
429,286,4,285
458,864,4,863
475,748,2,747
24,143,3,142
188,501,4,500
404,971,1,970
433,1095,5,1094
42,3,2,2
479,347,3,346
313,801,3,800
59,582,4,581
151,275,4,274
441,710,5,709
404,1200,1,1199
21,202,5,201
238,961,5,960
292,29,1,28
506,117,3,116
491,124,4,123
15,947,4,946
267,234,4,233
499,827,2,826
464,588,4,587
523,479,4,478
445,688,2,687
454,1137,3,1136
454,727,3,726
6,557,4,556
329,210,5,209
494,1110,4,1109
14,15,4,14
93,509,5,508
271,96,5,95
86,144,4,143
150,238,5,237
129,98,5,97
534,286,2,285
345,184,1,183
250,151,5,150
108,77,4,76
453,736,3,735
58,423,5,422
415,67,4,66
436,480,4,479
434,294,4,293
475,328,4,327
496,71,4,70
307,201,5,200
534,519,3,518
129,939,4,938
392,410,4,409
275,959,4,958
384,487,4,486
483,234,4,233
532,103,3,102
285,588,5,587
118,22,4,21
457,86,5,85
462,1117,1,1116
343,129,4,128
438,282,3,281
449,502,5,501
397,274,3,273
534,515,3,514
501,890,2,889
429,12,4,11
91,620,3,619
388,105,3,104
238,499,5,498
234,181,3,180
98,125,4,124
428,12,5,11
278,978,1,977
503,288,5,287
468,10,5,9
412,245,2,244
176,200,4,199
362,7,3,6
252,343,4,342
197,276,3,275
437,280,5,279
526,28,3,27
270,703,3,702
380,1117,4,1116
15,498,5,497
471,720,5,719
454,31,4,30
383,313,5,312
200,631,2,630
453,272,5,271
388,384,2,383
486,69,4,68
455,168,4,167
392,465,4,464
122,657,4,656
415,879,3,878
338,197,5,196
296,258,5,257
456,157,5,156
261,1013,2,1012
292,1229,1,1228
129,929,4,928
339,520,5,519
450,1025,3,1024
338,227,2,226
473,696,3,695
488,343,5,342
133,328,4,327
532,275,4,274
525,7,4,6
74,427,4,426
307,523,4,522
323,749,3,748
393,541,3,540
428,1017,3,1016
266,810,3,809
339,173,5,172
74,304,2,303
115,888,2,887
261,582,4,581
88,724,4,723
386,176,3,175
40,318,4,317
386,455,4,454
526,615,4,614
357,529,3,528
144,54,5,53
499,1,4,0
157,652,4,651
392,356,3,355
478,211,4,210
503,276,3,275
484,347,2,346
388,234,4,233
312,483,5,482
404,1549,1,1548
486,1217,3,1216
9,480,5,479
275,17,4,16
58,508,5,507
183,411,3,410
312,1091,2,1090
449,792,4,791
109,230,3,229
403,678,4,677
471,1248,4,1247
55,232,4,231
333,371,2,370
140,118,5,117
523,423,4,422
15,200,5,199
268,659,4,658
268,462,3,461
69,161,3,160
380,898,5,897
89,427,5,426
212,405,3,404
357,268,3,267
99,286,3,285
180,1280,1,1279
151,161,5,160
486,81,3,80
159,202,4,201
56,24,3,23
115,900,4,899
472,1142,5,1141
129,159,4,158
518,1280,5,1279
435,400,3,399
505,475,1,474
53,291,1,290
531,746,5,745
390,276,3,275
233,143,3,142
183,401,3,400
273,591,4,590
300,47,4,46
300,235,2,234
426,688,5,687
290,391,1,390
217,712,3,711
496,1042,3,1041
455,581,3,580
242,423,3,422
455,578,2,577
532,328,4,327
248,64,5,63
261,785,3,784
523,187,5,186
245,1052,1,1051
532,595,2,594
118,916,1,915
426,292,2,291
425,673,4,672
69,313,4,312
516,300,5,299
531,769,2,768
255,54,5,53
109,586,3,585
93,404,4,403
397,159,3,158
113,318,3,317
478,616,4,615
99,908,1,907
526,963,4,962
302,658,5,657
342,229,4,228
17,166,4,165
120,628,3,627
298,1050,4,1049
406,29,3,28
63,179,5,178
467,1168,2,1167
127,1048,2,1047
278,189,5,188
94,506,3,505
456,959,4,958
197,121,3,120
410,527,4,526
319,288,4,287
477,403,2,402
536,28,3,27
311,524,5,523
496,228,3,227
404,226,2,225
255,1041,4,1040
253,768,3,767
513,269,4,268
215,215,5,214
62,741,3,740
326,715,4,714
534,789,2,788
478,489,5,488
324,655,4,654
327,172,4,171
498,463,5,462
5,482,4,481
5,529,4,528
214,300,3,299
278,109,5,108
20,436,4,435
449,131,4,130
209,821,3,820
89,651,5,650
534,836,5,835
12,883,3,882
373,741,3,740
200,588,4,587
390,334,5,333
0,239,4,238
84,153,3,152
278,1087,2,1086
532,245,3,244
503,77,4,76
338,423,3,422
256,198,3,197
319,79,4,78
511,1,4,0
103,748,2,747
465,882,5,881
481,298,4,297
89,306,4,305
415,452,3,451
346,404,4,403
245,216,3,215
304,286,4,285
489,123,2,122
144,257,5,256
335,56,4,55
489,764,1,763
377,1407,3,1406
322,678,2,677
233,474,4,473
310,479,5,478
302,340,5,339
2,355,3,354
20,976,1,975
499,143,3,142
331,1090,5,1089
307,522,3,521
91,554,2,553
37,188,2,187
341,367,5,366
340,259,3,258
26,148,3,147
102,250,4,249
415,248,5,247
377,1211,3,1210
452,298,4,297
96,96,5,95
193,50,3,49
12,95,5,94
278,1402,1,1401
369,183,4,182
302,952,3,951
64,63,2,62
81,99,4,98
81,740,2,739
101,194,3,193
532,582,3,581
333,905,1,904
194,413,3,412
213,180,5,179
359,306,4,305
304,792,4,791
310,357,5,356
405,772,4,771
249,179,4,178
57,1105,2,1104
221,710,4,709
536,526,3,525
108,70,4,69
504,195,3,194
188,855,3,854
496,161,5,160
534,165,4,164
503,693,4,692
477,1521,3,1520
345,172,5,171
302,508,4,507
496,54,3,53
6,27,4,26
419,288,3,287
20,301,4,300
434,157,4,156
496,501,2,500
455,462,3,461
268,518,4,517
499,815,3,814
372,385,3,384
388,483,5,482
406,291,4,290
532,252,4,251
180,982,1,981
89,170,5,169
117,513,5,512
532,651,4,650
446,111,3,110
526,127,5,126
434,338,2,337
405,508,4,507
471,288,5,287
535,274,4,273
513,609,4,608
488,331,5,330
404,627,1,626
122,479,4,478
275,158,3,157
177,751,4,750
144,566,5,565
453,531,2,530
35,358,5,357
14,302,4,301
108,1074,4,1073
215,82,4,81
4,399,3,398
436,217,3,216
70,197,5,196
326,502,3,501
37,105,3,104
533,1047,4,1046
294,125,5,124
420,914,3,913
507,223,4,222
284,198,5,197
426,1265,5,1264
434,128,3,127
387,895,4,894
434,38,2,37
6,609,3,608
384,871,1,870
78,690,4,689
404,702,1,701
415,448,3,447
404,643,1,642
426,303,5,302
517,14,3,13
457,282,2,281
341,124,4,123
523,483,4,482
199,179,4,178
58,52,4,51
531,348,4,347
183,82,3,81
503,419,3,418
503,1135,4,1134
536,46,3,45
312,430,5,429
143,823,3,822
271,42,4,41
238,190,1,189
144,450,3,449
277,258,3,257
86,502,5,501
312,409,2,408
458,252,4,251
341,410,3,409
407,347,3,346
421,515,4,514
505,88,4,87
453,326,4,325
496,217,4,216
397,700,2,699
278,1305,4,1304
259,882,5,881
326,582,4,581
510,271,5,270
118,300,5,299
292,302,4,301
328,274,3,273
448,276,5,275
416,89,5,88
290,1303,3,1302
298,529,4,528
27,323,3,322
483,255,3,254
534,1093,4,1092
449,673,3,672
415,917,4,916
404,399,1,398
467,132,5,131
432,1598,1,1597
304,16,3,15
424,98,4,97
398,587,3,586
451,517,2,516
82,191,4,190
490,657,5,656
485,1514,4,1513
386,250,4,249
17,781,3,780
341,174,2,173
405,206,1,205
82,121,4,120
143,87,5,86
91,64,4,63
407,539,1,538
465,176,4,175
378,527,3,526
453,631,2,630
506,323,5,322
200,423,4,422
441,1067,3,1066
183,20,4,19
326,1073,2,1072
307,1126,3,1125
187,764,4,763
232,527,5,526
140,127,2,126
468,1558,5,1557
273,282,5,281
253,1469,3,1468
497,1426,3,1425
438,93,4,92
290,763,4,762
17,425,3,424
50,603,3,602
6,77,5,76
129,31,4,30
292,824,3,823
261,473,2,472
345,288,2,287
222,924,1,923
489,126,2,125
193,9,4,8
391,325,4,324
453,427,4,426
453,735,2,734
25,1012,4,1011
274,1,4,0
33,294,1,293
406,1044,3,1043
468,173,4,172
221,723,3,722
449,56,4,55
492,528,5,527
199,89,5,88
502,182,3,181
331,597,5,596
384,1428,4,1427
212,24,5,23
213,172,3,171
49,324,5,323
270,602,3,601
369,425,3,424
449,940,2,939
505,230,4,229
532,450,5,449
216,546,2,545
444,147,2,146
333,510,4,509
377,182,4,181
275,763,3,762
91,800,3,799
87,300,3,299
372,4,4,3
341,196,3,195
150,378,4,377
91,449,3,448
17,132,5,131
4,456,1,455
473,72,3,71
213,522,4,521
179,153,1,152
454,126,5,125
200,582,5,581
436,421,4,420
152,265,4,264
488,681,3,680
427,300,5,299
312,418,3,417
312,840,2,839
487,228,4,227
317,869,3,868
503,1415,3,1414
483,122,2,121
346,252,2,251
182,181,2,180
372,208,4,207
519,1051,3,1050
58,1050,2,1049
223,744,1,743
442,258,5,257
48,80,1,79
13,750,3,749
251,1,5,0
219,305,4,304
41,161,4,160
102,255,5,254
449,1192,5,1191
255,233,4,232
356,820,4,819
428,47,4,46
405,179,5,178
167,871,3,870
465,748,2,747
71,118,3,117
456,380,4,379
526,204,5,203
452,156,5,155
24,195,4,194
392,89,3,88
384,192,5,191
434,1133,2,1132
253,265,3,264
434,672,1,671
362,859,4,858
57,463,3,462
536,602,3,601
206,210,3,209
179,733,5,732
21,216,4,215
372,110,3,109
255,174,4,173
503,28,4,27
458,22,5,21
494,53,1,52
485,146,2,145
436,748,4,747
449,158,3,157
484,307,3,306
200,789,3,788
15,510,4,509
454,584,4,583
42,317,2,316
453,568,4,567
43,429,4,428
176,628,2,627
456,428,5,427
502,313,5,312
386,769,1,768
109,325,3,324
449,203,4,202
22,780,1,779
126,62,5,61
127,218,3,217
496,562,2,561
132,749,4,748
12,92,3,91
342,508,5,507
499,172,2,171
6,405,3,404
463,258,5,257
347,323,5,322
267,328,1,327
390,462,4,461
58,194,3,193
310,651,4,650
93,97,4,96
229,427,5,426
496,168,5,167
296,117,4,116
344,588,3,587
331,322,4,321
449,193,5,192
533,455,5,454
497,489,3,488
207,739,4,738
373,143,2,142
274,416,3,415
404,569,1,568
109,802,3,801
10,24,3,23
388,131,3,130
398,633,3,632
103,508,2,507
503,972,3,971
408,514,5,513
415,972,4,971
473,11,5,10
313,993,5,992
327,589,4,588
268,1006,3,1005
245,77,2,76
496,655,4,654
233,131,3,130
327,649,3,648
108,452,2,451
424,474,4,473
404,41,1,40
404,70,3,69
429,98,5,97
532,724,4,723
455,100,3,99
94,94,5,93
72,289,2,288
404,1182,1,1181
496,105,2,104
233,842,4,841
48,692,1,691
325,230,3,229
343,459,4,458
486,215,4,214
488,302,5,301
446,281,3,280
55,1035,4,1034
63,183,5,182
499,529,4,528
84,1170,3,1169
10,580,5,579
400,328,4,327
1,14,4,13
304,223,4,222
353,423,4,422
345,959,2,958
98,845,3,844
536,682,1,681
180,760,1,759
513,179,4,178
449,612,4,611
444,64,2,63
12,292,5,291
151,15,5,14
347,546,3,545
504,623,3,622
373,872,5,871
507,150,5,149
245,413,4,412
505,510,5,509
320,530,4,529
233,163,3,162
362,895,3,894
167,294,4,293
4,168,3,167
346,468,2,467
61,715,2,714
393,56,5,55
487,662,4,661
488,908,5,907
405,211,5,210
19,763,1,762
475,33,4,32
215,402,2,401
441,482,3,481
526,646,5,645
229,1,5,0
522,154,4,153
95,216,4,215
221,227,3,226
485,270,2,269
499,522,4,521
536,557,3,556
120,595,2,594
251,410,5,409
200,124,3,123
270,864,3,863
405,529,2,528
392,870,3,869
63,203,4,202
268,53,1,52
136,243,4,242
526,64,3,63
450,937,4,936
290,232,4,231
290,128,4,127
232,223,4,222
368,172,5,171
513,83,5,82
405,652,2,651
171,772,1,771
11,195,4,194
450,299,1,298
416,72,4,71
253,423,5,422
270,89,3,88
486,73,3,72
297,257,4,256
81,211,4,210
505,1014,3,1013
362,448,5,447
101,235,3,234
86,1041,4,1040
362,29,1,28
487,333,4,332
439,271,5,270
540,756,4,755
404,85,4,84
536,504,3,503
465,682,1,681
527,358,2,357
523,410,2,409
496,79,4,78
99,690,4,689
248,1,4,0
503,1004,4,1003
485,331,2,330
285,707,5,706
441,1183,3,1182
292,482,4,481
81,462,4,461
0,194,4,193
6,391,3,390
108,239,4,238
406,345,4,344
458,993,3,992
392,404,3,403
221,214,4,213
162,272,4,271
120,427,4,426
253,678,3,677
480,42,3,41
290,236,4,235
453,490,2,489
362,603,4,602
342,943,4,942
159,474,4,473
532,673,3,672
381,7,2,6
537,164,3,163
373,550,5,549
89,19,3,18
380,682,2,681
510,299,2,298
449,1054,2,1053
292,732,3,731
485,336,2,335
404,548,1,547
300,501,3,500
536,1065,1,1064
58,176,5,175
326,651,4,650
342,180,5,179
452,59,2,58
428,264,3,263
446,483,5,482
59,95,4,94
421,1199,3,1198
511,198,5,197
278,395,4,394
532,322,4,321
420,174,5,173
220,240,4,239
386,1091,1,1090
487,200,2,199
514,288,4,287
359,170,5,169
371,447,5,446
199,195,5,194
14,280,3,279
503,443,3,442
279,1041,5,1040
393,222,4,221
324,191,3,190
261,69,4,68
416,286,5,285
491,97,3,96
449,134,3,133
108,739,4,738
63,269,5,268
267,1091,2,1090
496,257,4,256
304,215,2,214
206,566,4,565
531,655,5,654
422,328,1,327
302,151,5,150
298,197,3,196
372,163,4,162
508,680,1,679
235,151,2,150
81,81,3,80
408,496,5,495
325,44,1,43
391,344,4,343
485,121,3,120
507,13,4,12
393,385,5,384
523,702,4,701
534,171,3,170
9,527,4,526
454,222,3,221
360,53,2,52
333,1041,3,1040
420,302,4,301
93,183,5,182
92,1,5,0
505,520,5,519
393,144,5,143
266,408,5,407
480,596,4,595
180,360,1,359
129,665,3,664
204,875,2,874
338,134,5,133
473,199,5,198
434,1044,4,1043
356,471,5,470
93,41,3,40
523,193,4,192
534,506,5,505
388,411,4,410
245,572,3,571
464,190,4,189
239,245,4,244
456,20,5,19
372,144,3,143
144,825,4,824
63,195,5,194
457,234,4,233
392,1014,3,1013
326,172,4,171
400,707,2,706
83,866,4,865
472,268,5,267
434,710,4,709
503,96,4,95
199,54,4,53
199,98,5,97
255,117,5,116
292,182,5,181
276,742,4,741
476,255,5,254
275,1407,1,1406
27,200,2,199
477,288,5,287
536,150,3,149
179,790,1,789
536,203,4,202
536,177,3,176
94,179,3,178
454,277,4,276
58,489,4,488
513,344,3,343
11,202,4,201
362,707,3,706
218,855,5,854
522,516,5,515
428,179,3,178
536,507,4,506
125,311,4,310
292,15,3,14
498,213,3,212
523,179,5,178
457,952,2,951
456,529,4,528
44,50,5,49
344,365,2,364
369,114,3,113
390,71,3,70
235,275,3,274
494,162,3,161
144,379,3,378
465,27,3,26
457,182,4,181
52,96,4,95
350,880,2,879
405,235,4,234
41,219,1,218
512,546,4,545
297,133,3,132
88,137,1,136
454,1265,3,1264
124,41,2,40
97,322,3,321
89,18,3,17
425,657,5,656
534,662,3,661
233,546,1,545
245,1411,2,1410
456,64,5,63
520,153,4,152
502,153,2,152
219,294,4,293
441,403,4,402
444,1528,2,1527
424,562,1,561
434,255,3,254
55,376,3,375
424,597,1,596
498,427,5,426
392,56,2,55
188,24,4,23
531,412,2,411
268,274,1,273
353,604,4,603
74,408,4,407
193,414,3,413
116,546,3,545
405,411,4,410
444,881,1,880
153,482,4,481
141,463,3,462
449,99,4,98
466,248,3,247
184,276,4,275
7,684,4,683
379,512,3,511
468,923,5,922
298,275,4,274
300,28,4,27
541,206,2,205
357,213,5,212
499,319,4,318
93,392,3,391
290,79,5,78
529,535,4,534
184,111,4,110
100,255,4,254
98,358,2,357
375,181,4,180
254,281,1,280
295,199,5,198
319,568,4,567
497,11,3,10
449,607,5,606
415,473,2,472
520,100,3,99
531,692,5,691
20,261,1,260
129,79,5,78
216,79,5,78
495,1401,3,1400
534,285,4,284
66,24,4,23
140,1283,3,1282
124,109,3,108
58,149,4,148
354,286,5,285
453,215,4,214
536,312,3,311
500,127,5,126
307,512,5,511
8,690,1,689
193,230,1,229
86,781,5,780
495,1444,1,1443
248,228,4,227
143,476,2,475
523,928,4,927
465,550,3,549
249,475,4,474
435,1178,3,1177
163,370,5,369
406,229,3,228
177,298,2,297
143,258,4,257
415,12,5,11
267,249,4,248
398,747,5,746
202,276,4,275
486,194,5,193
513,150,3,149
338,203,4,202
268,81,3,80
278,139,3,138
338,208,4,207
194,152,3,151
388,435,4,434
362,849,2,848
267,1037,2,1036
93,125,1,124
359,205,5,204
12,419,3,418
94,649,4,648
6,56,5,55
57,732,3,731
397,715,2,714
471,374,2,373
404,1558,1,1557
400,724,4,723
311,671,5,670
177,92,3,91
233,610,4,609
342,302,4,301
307,71,4,70
432,294,3,293
338,735,4,734
404,73,5,72
494,163,5,162
345,293,3,292
392,274,4,273
64,778,4,777
536,206,1,205
59,736,5,735
391,488,4,487
389,742,4,741
496,174,4,173
405,4,2,3
331,370,2,369
20,748,1,747
82,1047,2,1046
497,302,3,301
379,61,4,60
129,407,2,406
253,210,5,209
428,1033,1,1032
254,447,3,446
525,269,5,268
61,729,3,728
157,129,5,128
292,252,2,251
524,829,2,828
56,249,5,248
404,39,1,38
233,140,2,139
513,558,4,557
511,318,5,317
94,282,4,281
457,293,5,292
454,25,3,24
57,512,3,511
540,654,3,653
193,182,3,181
457,317,5,316
444,959,5,958
275,99,4,98
214,288,2,287
440,15,3,14
206,237,4,236
494,616,4,615
249,270,4,269
511,11,5,10
4,50,4,49
404,517,3,516
114,96,3,95
278,455,5,454
235,56,5,55
251,276,5,275
321,23,5,22
477,350,1,349
23,176,5,175
35,289,2,288
241,331,5,330
343,487,5,486
522,242,5,241
94,356,4,355
488,682,4,681
310,12,4,11
134,234,4,233
372,186,5,185
317,376,3,375
81,28,3,27
338,29,3,28
441,156,4,155
416,1210,2,1209
294,738,4,737
451,204,3,203
523,127,5,126
458,597,3,596
536,570,2,569
520,230,3,229
353,14,4,13
194,500,4,499
48,13,3,12
221,845,3,844
254,982,2,981
398,214,4,213
324,961,4,960
385,117,5,116
473,1123,4,1122
177,249,3,248
456,96,5,95
94,63,3,62
377,277,4,276
411,56,5,55
435,172,3,171
221,132,2,131
504,271,4,270
350,343,3,342
471,97,3,96
317,628,4,627
541,396,4,395
59,153,3,152
386,156,5,155
404,1575,1,1574
398,975,2,974
517,763,1,762
392,423,3,422
91,504,3,503
486,294,4,293
296,298,5,297
163,866,5,865
362,298,5,297
183,25,4,24
29,304,4,303
111,323,3,322
536,475,4,474
186,214,4,213
446,85,4,84
310,8,4,7
377,631,4,630
536,134,5,133
35,333,4,332
526,1109,3,1108
140,279,1,278
429,117,3,116
196,39,2,38
441,628,4,627
531,1119,5,1118
493,107,4,106
497,228,2,227
153,191,4,190
268,1011,4,1010
324,23,5,22
531,345,4,344
275,603,5,602
270,570,3,569
294,527,4,526
544,554,3,553
307,357,4,356
398,432,3,431
180,1132,1,1131
362,571,1,570
308,334,4,333
118,11,5,10
505,463,3,462
127,245,2,244
462,221,5,220
536,1085,4,1084
381,504,3,503
496,1016,4,1015
252,685,2,684
232,197,5,196
401,529,4,528
478,144,4,143
458,1040,2,1039
531,96,5,95
360,150,2,149
404,1159,1,1158
43,71,3,70
454,245,3,244
390,294,2,293
534,8,4,7
428,602,5,601
449,127,5,126
415,588,5,587
311,684,5,683
222,682,4,681
462,14,1,13
360,504,4,503
108,71,4,70
173,111,5,110
298,432,3,431
446,447,3,446
292,1248,2,1247
40,175,5,174
61,238,5,237
505,176,5,175
51,237,4,236
58,1119,4,1118
206,5,3,4
520,288,3,287
71,664,3,663
236,9,4,8
291,298,4,297
378,398,1,397
150,31,3,30
275,100,5,99
392,473,3,472
513,4,4,3
292,546,1,545
93,83,4,82
253,449,5,448
57,175,5,174
435,821,4,820
485,220,3,219
61,174,4,173
205,691,1,690
300,373,4,372
493,194,4,193
307,198,3,197
192,541,1,540
544,132,4,131
43,231,2,230
473,618,4,617
355,316,4,315
456,232,4,231
143,333,3,332
428,223,4,222
505,97,4,96
398,1090,2,1089
536,143,1,142
232,8,3,7
388,173,3,172
505,402,4,401
515,191,4,190
503,234,3,233
302,1510,3,1509
288,222,2,221
449,428,4,427
499,216,4,215
404,1274,1,1273
343,202,4,201
151,785,5,784
478,54,3,53
325,72,2,71
352,326,2,325
358,472,4,471
150,561,3,560
233,1044,2,1043
307,448,3,447
531,338,3,337
503,133,5,132
343,647,4,646
258,15,3,14
481,257,4,256
404,720,1,719
452,416,2,415
494,566,4,565
200,438,1,437
526,207,4,206
453,837,2,836
59,229,4,228
94,779,3,778
367,217,5,216
14,930,2,929
392,138,3,137
388,69,5,68
243,458,3,457
278,190,3,189
273,100,5,99
504,651,3,650
338,151,4,150
253,227,4,226
278,150,3,149
473,42,4,41
344,382,4,381
538,382,5,381
530,905,4,904
379,435,3,434
377,469,5,468
150,517,2,516
434,21,4,20
289,484,3,483
533,926,4,925
127,82,5,81
346,470,5,469
535,2,4,1
185,121,2,120
42,778,5,777
492,527,5,526
409,886,2,885
398,384,2,383
398,234,3,233
310,191,4,190
544,222,4,221
206,696,3,695
17,588,4,587
398,195,2,194
292,460,3,459
480,524,5,523
400,1011,3,1010
449,378,5,377
473,1172,4,1171
532,274,4,273
44,596,3,595
453,96,4,95
299,876,5,875
196,435,5,434
455,523,4,522
520,72,3,71
248,789,5,788
129,237,5,236
531,301,4,300
492,1278,5,1277
464,64,5,63
83,543,5,542
415,354,4,353
286,4,4,3
89,285,5,284
294,421,4,420
275,916,4,915
150,1070,4,1069
245,993,3,992
5,510,4,509
465,269,2,268
346,17,4,16
58,673,5,672
398,412,2,411
186,65,5,64
335,90,5,89
457,307,4,306
283,539,2,538
457,1048,4,1047
131,523,4,522
300,133,4,132
197,208,3,207
313,161,5,160
232,91,3,90
434,351,2,350
189,823,2,822
150,566,3,565
151,354,3,353
17,435,4,434
270,135,4,134
406,290,3,289
290,1077,4,1076
362,271,4,270
478,255,2,254
239,873,2,872
4,408,5,407
513,1,5,0
531,235,3,234
497,1103,4,1102
12,79,3,78
436,1075,4,1074
37,1035,5,1034
68,245,1,244
441,12,4,11
370,197,4,196
210,457,4,456
12,674,3,673
103,316,4,315
289,167,2,166
269,7,4,6
533,117,5,116
220,402,2,401
456,134,5,133
403,300,4,299
473,591,3,590
43,69,4,68
200,1224,2,1223
513,11,4,10
541,648,4,647
485,1589,3,1588
404,588,2,587
292,133,3,132
80,150,3,149
192,1,4,0
243,1132,4,1131
186,197,4,196
93,750,4,749
311,486,5,485
205,1022,1,1021
532,475,1,474
298,514,5,513
307,1456,4,1455
546,328,4,327
200,129,4,128
391,270,4,269
218,71,1,70
495,746,3,745
320,499,3,498
336,125,4,124
542,210,3,209
302,328,3,327
415,326,5,325
366,145,3,144
238,427,5,426
5,493,5,492
177,729,4,728
200,1070,5,1069
268,1188,1,1187
81,283,2,282
312,655,4,654
532,122,1,121
499,421,4,420
496,268,4,267
177,876,2,875
405,168,3,167
373,963,5,962
107,127,4,126
292,651,3,650
9,274,4,273
227,938,1,937
392,95,4,94
31,1023,3,1022
197,298,1,297
405,468,1,467
71,9,5,8
14,866,4,865
428,428,4,427
436,674,3,673
245,254,1,253
397,85,4,84
6,62,3,61
255,794,4,793
457,237,4,236
289,629,3,628
377,217,3,216
11,242,5,241
278,529,3,528
338,195,3,194
333,425,4,424
58,135,5,134
486,227,3,226
526,99,3,98
429,164,3,163
253,71,3,70
54,118,5,117
408,855,4,854
475,63,3,62
270,441,3,440
36,147,3,146
206,319,3,318
398,1393,3,1392
455,449,3,448
57,189,3,188
216,56,5,55
424,325,3,324
415,156,5,155
422,696,3,695
270,651,4,650
454,97,5,96
72,64,5,63
265,275,5,274
420,176,5,175
434,111,3,110
370,22,5,21
242,1148,3,1147
20,406,1,405
519,269,5,268
212,942,4,941
345,156,4,155
415,916,3,915
401,696,4,695
245,81,5,80
183,483,5,482
536,844,4,843
243,162,4,161
415,627,5,626
404,51,1,50
532,303,4,302
404,1425,1,1424
61,472,2,471
473,183,5,182
453,133,4,132
507,239,2,238
459,146,4,145
532,847,3,846
23,729,5,728
80,121,4,120
262,58,4,57
540,28,4,27
97,88,3,87
532,218,2,217
346,31,5,30
415,87,5,86
323,150,4,149
232,204,5,203
541,318,4,317
226,1007,4,1006
398,143,5,142
129,313,5,312
233,195,2,194
279,771,3,770
252,15,4,14
456,717,3,716
400,316,5,315
392,622,4,621
478,523,4,522
183,285,5,284
310,31,4,30
135,318,5,317
487,243,3,242
58,741,4,740
333,423,5,422
425,435,3,434
478,50,4,49
177,654,3,653
17,213,5,212
494,581,5,580
221,396,1,395
415,720,4,719
427,323,3,322
233,133,3,132
220,732,4,731
526,210,4,209
400,197,4,196
441,1098,4,1097
329,660,5,659
503,25,4,24
56,318,5,317
150,154,4,153
408,318,4,317
175,325,3,324
448,127,5,126
454,428,4,427
263,123,4,122
455,286,3,285
22,418,4,417
415,985,3,984
415,812,4,811
547,273,5,272
534,182,3,181
306,419,4,418
434,470,2,469
267,1054,1,1053
353,32,3,31
244,756,3,755
12,849,1,848
458,278,4,277
404,1074,3,1073
216,373,2,372
479,510,4,509
473,237,4,236
547,690,3,689
177,280,4,279
536,318,4,317
415,98,5,97
346,763,5,762
531,938,3,937
485,1093,4,1092
373,465,5,464
456,15,4,14
325,433,2,432
103,181,5,180
536,874,3,873
485,1079,2,1078
200,546,2,545
304,317,4,316
267,72,3,71
453,685,3,684
319,1215,1,1214
324,654,4,653
278,124,3,123
317,763,3,762
229,82,5,81
144,356,4,355
296,160,1,159
267,1231,2,1230
120,313,5,312
341,286,4,285
506,682,5,681
116,173,5,172
449,294,4,293
232,129,3,128
262,222,4,221
531,690,4,689
434,1204,3,1203
291,209,5,208
177,265,5,264
306,135,4,134
68,273,3,272
333,488,5,487
545,413,4,412
268,931,1,930
397,491,5,490
507,502,4,501
467,182,5,181
262,498,5,497
471,743,4,742
12,339,3,338
380,102,2,101
360,673,4,672
357,127,1,126
374,185,5,184
464,395,1,394
6,29,3,28
49,276,2,275
129,974,4,973
61,1134,2,1133
213,475,5,474
31,271,3,270
69,393,4,392
532,161,4,160
143,288,2,287
35,875,3,874
150,131,5,130
